广东频道,#genre#
CCTV-15,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://220.164.192.48:50085/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-15,http://124.128.73.58:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://58.216.229.130:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://123.129.70.178:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://61.138.128.226:19901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://58.220.219.14:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://59.173.243.210:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://202.100.46.58:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://58.48.37.158:1111/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://117.27.190.42:9998/tsfile/live/23246_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://60.12.183.46:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-15,http://116.128.242.83:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://223.241.247.214:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://61.157.139.15:9901/tsfile/live/2385_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://58.51.111.46:1111/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://110.178.52.75:8083/rtp/239.1.1.22:8022$1920x1080
CCTV-15,http://223.12.113.32:8082/rtp/239.1.1.22:8022$1920x1080
CCTV-15,http://223.11.153.2:7777/rtp/239.1.1.22:8022$1920x1080
CCTV-15,http://223.10.115.195:8082/rtp/239.1.1.22:8022$1920x1080
CCTV-15,http://223.12.113.32:8083/rtp/239.1.1.22:8022$1920x1080
CCTV-15,http://171.213.131.154:4022/rtp/239.93.0.103:5140$1920x1080
CCTV-15,http://171.223.90.34:9527/rtp/239.93.0.103:5140$1920x1080
CCTV-15,http://171.213.130.23:8088/rtp/239.93.0.103:5140$1920x1080
CCTV-15,http://171.213.203.64:8088/rtp/239.93.0.103:5140$1920x1080
CCTV-16,http://majian.ixiaobai.net:5540/udp/239.37.1.22:5540?$3840x2160
CCTV-16,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8$IPv6
CCTV-16,http://59.173.243.210:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://220.164.192.48:50085/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-16,http://61.138.128.226:19901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://117.27.190.42:9998/tsfile/live/23249_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://202.100.46.58:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://110.178.52.75:8083/rtp/239.1.1.122:8122$1920x1080
CCTV-16,http://223.12.113.32:8082/rtp/239.1.1.122:8122$1920x1080
CCTV-16,http://223.11.153.2:7777/rtp/239.1.1.122:8122$1920x1080
CCTV-16,http://223.10.115.195:8082/rtp/239.1.1.122:8122$1920x1080
CCTV-16,http://223.12.113.32:8083/rtp/239.1.1.122:8122$1920x1080
CCTV-16,http://122.231.41.93:4022/rtp/233.50.201.192:5140$1920x1080
CCTV-16,http://125.120.188.111:8686/rtp/233.50.201.192:5140$1920x1080
CCTV-16,http://115.230.189.151:9999/rtp/233.50.201.192:5140$1920x1080
CCTV-16,http://115.230.191.3:9999/rtp/233.50.201.192:5140$1920x1080
CCTV-16,http://183.155.254.220:9999/rtp/233.50.201.192:5140$1920x1080
CCTV-16,http://115.239.104.249:9999/rtp/233.50.201.192:5140$1920x1080
CCTV-16,http://60.162.65.111:9999/rtp/233.50.201.192:5140$1920x1080
CCTV-16,http://115.230.188.101:9999/rtp/233.50.201.192:5140$1920x1080
CCTV-16,http://115.230.248.196:9999/rtp/233.50.201.192:5140$1920x1080
CCTV-16,http://115.234.227.164:8808/rtp/233.50.201.192:5140$1920x1080
CCTV-16,http://58.48.200.208:12312/rtp/239.69.1.247:11124$3840x2160
CCTV-16,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010142/
CCTV-16,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=bestzb&Contentid=5000000008000023254&livemode=1&stbId=3
CCTV-16,http://139.196.228.200:5678/mghd1080.php?id=cctv16$1920x1080
CCTV-16,http://[2409:8087:74d9:21::6]:80/270000001128/9900000016/index.m3u8
CCTV-16,http://116.22.255.89:9999/udp/239.77.0.165:5146$1920x1080
CCTV-16,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000016/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000016
CCTV-16,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226100/index.m3u8
CCTV-17,http://159.75.85.63:5678/zb.php?id=douyin$3840x2160
CCTV-17,http://58.51.111.46:1111/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://113.57.20.158:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://220.164.192.48:50085/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-17,http://117.27.190.42:9998/tsfile/live/23247_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://58.57.21.166:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://59.173.243.210:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://58.48.5.186:1111/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://61.157.139.15:9901/tsfile/live/2386_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://58.48.37.158:1111/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://36.35.16.98:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-17,http://123.129.70.178:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://110.178.52.75:8083/rtp/239.1.1.23:8023$1920x1080
CCTV-17,http://223.12.113.32:8082/rtp/239.1.1.23:8023$1920x1080
CCTV-17,http://223.11.153.2:7777/rtp/239.1.1.23:8023$1920x1080
CCTV-17,http://223.10.115.195:8082/rtp/239.1.1.23:8023$1920x1080
CCTV-17,http://223.12.113.32:8083/rtp/239.1.1.23:8023$1920x1080
CCTV-17,http://171.213.131.154:4022/rtp/239.93.0.92:5140$1920x1080
CCTV-17,http://171.223.90.34:9527/rtp/239.93.0.92:5140$1920x1080
CCTV-17,http://171.213.130.23:8088/rtp/239.93.0.92:5140$1920x1080
CCTV-17,http://171.213.203.64:8088/rtp/239.93.0.92:5140$1920x1080
CCTV-17,http://221.237.92.253:9999/rtp/239.93.0.92:5140$1920x1080
CCTV-17,http://122.231.41.93:4022/rtp/233.50.200.113:5140$1920x1080
CCTV-17,http://125.120.188.111:8686/rtp/233.50.200.113:5140$1920x1080
CCTV-17,http://115.230.189.151:9999/rtp/233.50.200.113:5140$1920x1080
CCTV-17,http://115.230.191.3:9999/rtp/233.50.200.113:5140$1920x1080
CCTV-17,http://183.155.254.220:9999/rtp/233.50.200.113:5140$1920x1080
CCTV-17,http://115.239.104.249:9999/rtp/233.50.200.113:5140$1920x1080
CCTV-17,http://60.162.65.111:9999/rtp/233.50.200.113:5140$1920x1080
CCTV-17,http://115.230.188.101:9999/rtp/233.50.200.113:5140$1920x1080
CETV1,http://171.213.131.154:4022/rtp/239.93.1.111:5140$1920x1080
CETV1,http://171.223.90.34:9527/rtp/239.93.1.111:5140$1920x1080
CETV1,http://171.213.130.23:8088/rtp/239.93.1.111:5140$1920x1080
CETV1,http://171.213.203.64:8088/rtp/239.93.1.111:5140$1920x1080
CETV1,http://221.237.92.253:9999/rtp/239.93.1.111:5140$1920x1080
CETV1,http://122.231.41.93:4022/rtp/233.50.201.75:5140$1920x1080
CETV1,http://125.120.188.111:8686/rtp/233.50.201.75:5140$1920x1080
CETV1,http://115.230.189.151:9999/rtp/233.50.201.75:5140$1920x1080
CETV1,http://115.230.191.3:9999/rtp/233.50.201.75:5140$1920x1080
CETV1,http://183.155.254.220:9999/rtp/233.50.201.75:5140$1920x1080
CETV1,http://115.239.104.249:9999/rtp/233.50.201.75:5140$1920x1080
CETV1,http://60.162.65.111:9999/rtp/233.50.201.75:5140$1920x1080
CETV1,http://115.230.188.101:9999/rtp/233.50.201.75:5140$1920x1080
CETV1,http://115.230.248.196:9999/rtp/233.50.201.75:5140$1920x1080
CETV1,http://115.234.227.164:8808/rtp/233.50.201.75:5140$1920x1080
CETV1,http://119.166.159.120:6666/rtp/239.253.254.110:8000$1920x1080
CETV1,http://112.226.139.185:9999/rtp/239.253.254.110:8000$1920x1080
CETV2,http://171.213.131.154:4022/rtp/239.93.0.113:5140$1920x1080
CETV2,http://171.223.90.34:9527/rtp/239.93.0.113:5140$1920x1080
CETV2,http://171.213.130.23:8088/rtp/239.93.0.113:5140$1920x1080
CETV2,http://171.213.203.64:8088/rtp/239.93.0.113:5140$1920x1080
CETV2,http://221.237.92.253:9999/rtp/239.93.0.113:5140$1920x1080
CETV2,http://121.29.111.242:8888/rtp/239.253.92.108:6136$1920x1080
CETV2,http://60.7.56.22:4000/rtp/239.253.92.108:6136$1920x1080
CETV2,http://60.7.56.33:4000/rtp/239.253.92.108:6136$1920x1080
CETV2,http://61.55.13.136:4000/rtp/239.253.92.108:6136$1920x1080
CETV2,http://61.55.46.35:4022/rtp/239.253.92.108:6136$1920x1080
CETV4,http://171.213.131.154:4022/rtp/239.93.0.50:5140$1920x1080
CETV4,http://171.223.90.34:9527/rtp/239.93.0.50:5140$1920x1080
CETV4,http://171.213.130.23:8088/rtp/239.93.0.50:5140$1920x1080
CETV4,http://171.213.203.64:8088/rtp/239.93.0.50:5140$1920x1080
CETV4,http://221.237.92.253:9999/rtp/239.93.0.50:5140$1920x1080
CETV4,http://121.29.111.242:8888/rtp/239.253.92.200:6137$1920x1080
CETV4,http://60.7.56.22:4000/rtp/239.253.92.200:6137$1920x1080
CETV4,http://60.7.56.33:4000/rtp/239.253.92.200:6137$1920x1080
CETV4,http://61.55.13.136:4000/rtp/239.253.92.200:6137$1920x1080
CETV4,http://61.55.46.35:4022/rtp/239.253.92.200:6137$1920x1080
CETV4,http://122.231.41.93:4022/rtp/233.50.200.162:5140$1920x1080
CETV4,http://125.120.188.111:8686/rtp/233.50.200.162:5140$1920x1080
CETV4,http://115.230.189.151:9999/rtp/233.50.200.162:5140$1920x1080
CETV4,http://115.230.191.3:9999/rtp/233.50.200.162:5140$1920x1080
CETV4,http://183.155.254.220:9999/rtp/233.50.200.162:5140$1920x1080
CETV4,http://115.239.104.249:9999/rtp/233.50.200.162:5140$1920x1080
CETV4,http://60.162.65.111:9999/rtp/233.50.200.162:5140$1920x1080
CETV4,http://115.230.188.101:9999/rtp/233.50.200.162:5140$1920x1080
CETV4,http://115.230.248.196:9999/rtp/233.50.200.162:5140$1920x1080
CETV4,http://115.234.227.164:8808/rtp/233.50.200.162:5140$1920x1080
CETV4,http://119.166.159.120:6666/rtp/239.253.254.116:8000$1920x1080
CETV4,http://112.226.139.185:9999/rtp/239.253.254.116:8000$1920x1080
央视付费频道,#genre#
文化精品,http://121.29.111.242:8888/rtp/239.253.92.25:6104$1920x1080
文化精品,http://60.7.56.22:4000/rtp/239.253.92.25:6104$1920x1080
文化精品,http://60.7.56.33:4000/rtp/239.253.92.25:6104$1920x1080
文化精品,http://61.55.13.136:4000/rtp/239.253.92.25:6104$1920x1080
文化精品,http://61.55.46.35:4022/rtp/239.253.92.25:6104$1920x1080
文化精品,http://121.29.111.242:8888/rtp/239.253.93.175:6439$1920x1080
文化精品,http://60.7.56.22:4000/rtp/239.253.93.175:6439$1920x1080
文化精品,http://60.7.56.33:4000/rtp/239.253.93.175:6439$1920x1080
文化精品,http://61.55.13.136:4000/rtp/239.253.93.175:6439$1920x1080
文化精品,http://61.55.46.35:4022/rtp/239.253.93.175:6439$1920x1080
央视台球,http://121.29.111.242:8888/rtp/239.253.93.231:6409$1920x1080
央视台球,http://171.213.131.154:4022/rtp/239.93.0.203:9072$1920x1080
央视台球,http://171.223.90.34:9527/rtp/239.93.0.203:9072$1920x1080
央视台球,http://171.213.130.23:8088/rtp/239.93.0.203:9072$1920x1080
央视台球,http://171.213.203.64:8088/rtp/239.93.0.203:9072$1920x1080
央视台球,http://221.237.92.253:9999/rtp/239.93.0.203:9072$1920x1080
央视台球,http://60.7.56.22:4000/rtp/239.253.93.231:6409$1920x1080
央视台球,http://60.7.56.33:4000/rtp/239.253.93.231:6409$1920x1080
央视台球,http://61.55.13.136:4000/rtp/239.253.93.231:6409$1920x1080
央视台球,http://61.55.46.35:4022/rtp/239.253.93.231:6409$1920x1080
央视台球,http://113.248.167.107:9999/rtp/235.254.198.92:1644$1920x1080
央视台球,http://125.80.154.251:8003/rtp/235.254.198.92:1644$1920x1080
央视台球,http://222.169.41.210:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://121.29.111.242:8888/rtp/239.253.92.111:8060$1920x1080
风云音乐,http://60.7.56.22:4000/rtp/239.253.92.111:8060$1920x1080
风云音乐,http://60.7.56.33:4000/rtp/239.253.92.111:8060$1920x1080
风云音乐,http://61.55.13.136:4000/rtp/239.253.92.111:8060$1920x1080
风云音乐,http://61.55.46.35:4022/rtp/239.253.92.111:8060$1920x1080
风云音乐,http://121.29.111.242:8888/rtp/239.253.93.253:6431$1920x1080
风云音乐,http://60.7.56.22:4000/rtp/239.253.93.253:6431$1920x1080
风云音乐,http://60.7.56.33:4000/rtp/239.253.93.253:6431$1920x1080
风云音乐,http://61.55.13.136:4000/rtp/239.253.93.253:6431$1920x1080
风云音乐,http://61.55.46.35:4022/rtp/239.253.93.253:6431$1920x1080
第一剧场,http://121.29.111.242:8888/rtp/239.253.92.18:6079$1920x1080
第一剧场,http://60.7.56.22:4000/rtp/239.253.92.18:6079$1920x1080
第一剧场,http://60.7.56.33:4000/rtp/239.253.92.18:6079$1920x1080
第一剧场,http://61.55.13.136:4000/rtp/239.253.92.18:6079$1920x1080
第一剧场,http://61.55.46.35:4022/rtp/239.253.92.18:6079$1920x1080
第一剧场,http://121.29.111.242:8888/rtp/239.253.93.138:6428$1920x1080
第一剧场,http://60.7.56.22:4000/rtp/239.253.93.138:6428$1920x1080
第一剧场,http://60.7.56.33:4000/rtp/239.253.93.138:6428$1920x1080
第一剧场,http://61.55.13.136:4000/rtp/239.253.93.138:6428$1920x1080
第一剧场,http://61.55.46.35:4022/rtp/239.253.93.138:6428$1920x1080
风云剧场,http://121.29.111.242:8888/rtp/239.253.92.22:6073$1920x1080
风云剧场,http://60.7.56.22:4000/rtp/239.253.92.22:6073$1920x1080
风云剧场,http://60.7.56.33:4000/rtp/239.253.92.22:6073$1920x1080
风云剧场,http://61.55.13.136:4000/rtp/239.253.92.22:6073$1920x1080
风云剧场,http://61.55.46.35:4022/rtp/239.253.92.22:6073$1920x1080
风云剧场,http://121.29.111.242:8888/rtp/239.253.93.251:6429$1920x1080
风云剧场,http://60.7.56.22:4000/rtp/239.253.93.251:6429$1920x1080
风云剧场,http://60.7.56.33:4000/rtp/239.253.93.251:6429$1920x1080
风云剧场,http://61.55.13.136:4000/rtp/239.253.93.251:6429$1920x1080
风云剧场,http://61.55.46.35:4022/rtp/239.253.93.251:6429$1920x1080
怀旧剧场,http://121.29.111.242:8888/rtp/239.253.92.98:6120$1920x1080
怀旧剧场,http://60.7.56.22:4000/rtp/239.253.92.98:6120$1920x1080
怀旧剧场,http://60.7.56.33:4000/rtp/239.253.92.98:6120$1920x1080
怀旧剧场,http://61.55.13.136:4000/rtp/239.253.92.98:6120$1920x1080
怀旧剧场,http://61.55.46.35:4022/rtp/239.253.92.98:6120$1920x1080
怀旧剧场,http://121.29.111.242:8888/rtp/239.253.93.252:6430$1920x1080
怀旧剧场,http://60.7.56.22:4000/rtp/239.253.93.252:6430$1920x1080
怀旧剧场,http://60.7.56.33:4000/rtp/239.253.93.252:6430$1920x1080
怀旧剧场,http://61.55.13.136:4000/rtp/239.253.93.252:6430$1920x1080
怀旧剧场,http://61.55.46.35:4022/rtp/239.253.93.252:6430$1920x1080
女性时尚,http://121.29.111.242:8888/rtp/239.253.92.249:6103$1920x1080
女性时尚,http://60.7.56.22:4000/rtp/239.253.92.249:6103$1920x1080
女性时尚,http://60.7.56.33:4000/rtp/239.253.92.249:6103$1920x1080
女性时尚,http://61.55.13.136:4000/rtp/239.253.92.249:6103$1920x1080
女性时尚,http://61.55.46.35:4022/rtp/239.253.92.249:6103$1920x1080
女性时尚,http://121.29.111.242:8888/rtp/239.253.92.144:6114$1920x1080
女性时尚,http://60.7.56.22:4000/rtp/239.253.92.144:6114$1920x1080
女性时尚,http://60.7.56.33:4000/rtp/239.253.92.144:6114$1920x1080
女性时尚,http://61.55.13.136:4000/rtp/239.253.92.144:6114$1920x1080
女性时尚,http://61.55.46.35:4022/rtp/239.253.92.144:6114$1920x1080
高尔夫网球,http://121.29.111.242:8888/rtp/239.253.92.117:8062$1920x1080
高尔夫网球,http://60.7.56.22:4000/rtp/239.253.92.117:8062$1920x1080
高尔夫网球,http://60.7.56.33:4000/rtp/239.253.92.117:8062$1920x1080
高尔夫网球,http://61.55.13.136:4000/rtp/239.253.92.117:8062$1920x1080
高尔夫网球,http://61.55.46.35:4022/rtp/239.253.92.117:8062$1920x1080
高尔夫网球,http://121.29.111.242:8888/rtp/239.253.93.122:6465$1920x1080
高尔夫网球,http://60.7.56.22:4000/rtp/239.253.93.122:6465$1920x1080
高尔夫网球,http://60.7.56.33:4000/rtp/239.253.93.122:6465$1920x1080
高尔夫网球,http://61.55.13.136:4000/rtp/239.253.93.122:6465$1920x1080
高尔夫网球,http://61.55.46.35:4022/rtp/239.253.93.122:6465$1920x1080
风云足球,http://121.29.111.242:8888/rtp/239.253.92.110:8061$1920x1080
风云足球,http://60.7.56.22:4000/rtp/239.253.92.110:8061$1920x1080
风云足球,http://60.7.56.33:4000/rtp/239.253.92.110:8061$1920x1080
风云足球,http://61.55.13.136:4000/rtp/239.253.92.110:8061$1920x1080
风云足球,http://61.55.46.35:4022/rtp/239.253.92.110:8061$1920x1080
风云足球,http://121.29.111.242:8888/rtp/239.253.93.254:6432$1920x1080
风云足球,http://60.7.56.22:4000/rtp/239.253.93.254:6432$1920x1080
风云足球,http://60.7.56.33:4000/rtp/239.253.93.254:6432$1920x1080
风云足球,http://61.55.13.136:4000/rtp/239.253.93.254:6432$1920x1080
风云足球,http://61.55.46.35:4022/rtp/239.253.93.254:6432$1920x1080
风云足球,http://112.234.23.81:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://58.57.21.166:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.229:80/PLTV/4/224/3221228668/1.m3u8?accountinfo=7Nbs4SAtmisdhfg9u9VfuRylKFo%2FsFe211XeT0tFiPe3sKM6ExysDo0g3A9CbIkx5b%2FFw3kQIXPRRrkOn3II%2B%2Fc0Ta4f4DIFOsGdGiU4JeF8fi9dPYnTHN8Os8jC4LZfFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026024257%2C-1%2C36.156.32.22%2C20241026024257%2CG_FENGSHANGZQ-CQ%2C1734208109853_10%3A13%3A6D%3AA1%3A26%3A38%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000019436166_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_FENGSHANGZQ-CQ%2FG_FENGSHANGZQ-CQ&icpid=88888888&from=5&popid=5&hms_devid=6449&prioritypopid=5
风云足球,http://222.169.41.210:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
电视指南,http://121.29.111.242:8888/rtp/239.253.92.17:6078$1920x1080
电视指南,http://60.7.56.22:4000/rtp/239.253.92.17:6078$1920x1080
电视指南,http://60.7.56.33:4000/rtp/239.253.92.17:6078$1920x1080
电视指南,http://61.55.13.136:4000/rtp/239.253.92.17:6078$1920x1080
电视指南,http://61.55.46.35:4022/rtp/239.253.92.17:6078$1920x1080
电视指南,http://121.29.111.242:8888/rtp/239.253.93.249:6427$1920x1080
电视指南,http://60.7.56.22:4000/rtp/239.253.93.249:6427$1920x1080
电视指南,http://60.7.56.33:4000/rtp/239.253.93.249:6427$1920x1080
电视指南,http://61.55.13.136:4000/rtp/239.253.93.249:6427$1920x1080
电视指南,http://61.55.46.35:4022/rtp/239.253.93.249:6427$1920x1080
世界地理,http://180.103.165.68:8888/rtp/239.49.8.87:8000?$1920x1080
世界地理,http://180.103.165.77:8888/rtp/239.49.8.87:8000?$1920x1080
世界地理,http://180.103.165.76:8888/rtp/239.49.8.87:8000?$1920x1080
世界地理,http://180.103.165.67:8888/rtp/239.49.8.87:8000?$1920x1080
世界地理,http://222.95.92.12:4000/rtp/239.49.8.87:8000?$1920x1080
世界地理,http://180.120.115.35:5555/rtp/239.49.8.87:8000?$1920x1080
世界地理,http://49.72.158.64:9000/rtp/239.49.8.87:8000?$1920x1080
世界地理,http://117.90.159.164:6000/rtp/239.49.8.87:8000?$1920x1080
世界地理,http://121.237.245.90:8000/rtp/239.49.8.87:8000?$1920x1080
世界地理,http://121.29.111.242:8888/rtp/239.253.92.113:8066$1920x1080
世界地理,http://60.7.56.22:4000/rtp/239.253.92.113:8066$1920x1080
世界地理,http://60.7.56.33:4000/rtp/239.253.92.113:8066$1920x1080
世界地理,http://61.55.13.136:4000/rtp/239.253.92.113:8066$1920x1080
世界地理,http://61.55.46.35:4022/rtp/239.253.92.113:8066$1920x1080
世界地理,http://121.29.111.242:8888/rtp/239.253.92.131:6113$1920x1080
世界地理,http://60.7.56.22:4000/rtp/239.253.92.131:6113$1920x1080
世界地理,http://60.7.56.33:4000/rtp/239.253.92.131:6113$1920x1080
世界地理,http://61.55.13.136:4000/rtp/239.253.92.131:6113$1920x1080
世界地理,http://61.55.46.35:4022/rtp/239.253.92.131:6113$1920x1080
世界地理,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.200:80/PLTV/4/224/3221228680/1.m3u8?accountinfo=iqf%2B%2FzVl%2BDwUCM587YmhVxYnN9tz7M5yQyLT6YcSOlC3sKM6ExysDo0g3A9CbIkxKC%2FWpogN2oDXZwE5U7VLVlZh%2Fit2Go0ns93wVa3gyyM9IWVIwKzNTTXWP6IWBZgKFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026024046%2C-1%2C36.156.32.22%2C20241026024046%2CG_SHIJIEDL-CQ%2C1734227797283_6F%3A4B%3AE6%3A16%3A74%3AD4%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000019436223_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_SHIJIEDL-CQ%2FG_SHIJIEDL-CQ&icpid=88888888&from=5&popid=5&hms_devid=123&prioritypopid=5
世界地理,http://112.234.23.81:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理,https://pi.0472.org/live/sjdl.m3u8?token=162210
世界地理,http://222.169.41.210:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
兵器科技,http://121.29.111.242:8888/rtp/239.253.92.119:8065$1920x1080
兵器科技,http://60.7.56.22:4000/rtp/239.253.92.119:8065$1920x1080
兵器科技,http://60.7.56.33:4000/rtp/239.253.92.119:8065$1920x1080
兵器科技,http://61.55.13.136:4000/rtp/239.253.92.119:8065$1920x1080
兵器科技,http://61.55.46.35:4022/rtp/239.253.92.119:8065$1920x1080
兵器科技,http://121.29.111.242:8888/rtp/239.253.93.47:6435$1920x1080
兵器科技,http://60.7.56.22:4000/rtp/239.253.93.47:6435$1920x1080
兵器科技,http://60.7.56.33:4000/rtp/239.253.93.47:6435$1920x1080
兵器科技,http://61.55.13.136:4000/rtp/239.253.93.47:6435$1920x1080
兵器科技,http://61.55.46.35:4022/rtp/239.253.93.47:6435$1920x1080
📡卫视频道,#genre#
广东卫视,http://61.157.139.15:9901/tsfile/live/2395_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://202.100.46.58:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.57.21.166:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://220.164.192.48:50085/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://123.129.70.178:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://59.48.75.130:3052/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.48.5.186:1111/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://60.12.183.46:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://61.138.128.226:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.220.219.14:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.51.111.46:1111/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://117.27.190.42:9998/tsfile/live/23270_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://36.35.16.98:9901/tsfile/live/0001_27.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://58.216.229.130:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.48.37.158:1111/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://223.241.247.214:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.213.69.82:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://113.57.20.158:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://59.173.243.210:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://210.22.75.86:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://116.128.242.83:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://110.178.52.75:8083/rtp/239.1.1.49:8049$1920x1080
广东卫视,http://223.12.113.32:8082/rtp/239.1.1.49:8049$1920x1080
广东卫视,http://223.11.153.2:7777/rtp/239.1.1.49:8049$1920x1080
广东卫视,http://223.10.115.195:8082/rtp/239.1.1.49:8049$1920x1080
